relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,ground_truth_face_count,predicted_face_count,matched_face_count,missed_face_count
day2/members/werner/19_0608.webp,19_0608.webp,webp,145976,c45e705ad7cc64f98eac2420ccae2d1d23f15c8f912a017bd0e824009dd1628d,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,19_0608,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/werner/19_0608.webp,single_face|small|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day3/members/allie/17_0205.webp,17_0205.webp,webp,94168,3948caa7302026c1a63dbb3826e9c6de9a15a2e1fb62e048f4efa2725b6fbb49,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,17_0205,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/allie/17_0205.webp,single_face|medium|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day3/members/cathal/11_0064.webp,11_0064.webp,webp,290654,314b15e7f4abfb57fdc28e3931c3df7494bbc19fcfed73d2c5109470596caa48,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,11_0064,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/11_0064.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day3/members/cathal/11_0181.webp,11_0181.webp,webp,328752,075308af644d1df965096c82c4fd7739e1863316c6b09693fcd3691094ec0311,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,11_0181,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/11_0181.webp,single_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,11,0,1
day3/members/cathal/19_0263.webp,19_0263.webp,webp,132982,df7b36b5c3e7fb9bd6b13f8b8fe1bd93142e5c9d7189e3c1e00c227ec1c95d90,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,19_0263,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/19_0263.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,6,0,1
day3/members/florian/10_0693.webp,10_0693.webp,webp,217756,338612fbdf20347de88a292cb1efb6a10314e475cc4d7b59d44aff1dabfbb635,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,10_0693,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/florian/10_0693.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day3/members/florian/12_0302.webp,12_0302.webp,webp,361890,2300d0e640dc3562044c2a277c98d2b56439292526c17911891a72e2d19b071f,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,12_0302,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/florian/12_0302.webp,single_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day3/members/florian/19_0198.webp,19_0198.webp,webp,215508,f5554ae6f2e973c176309f9948a771af5cc20aa7f8c0978fbf91758762af8d29,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,19_0198,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/florian/19_0198.webp,single_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,10,0,1
day3/members/klaus/09_0194.webp,09_0194.webp,webp,305614,cab037019a16ee92520af603001c52e80e3da7167fdd21b918f7dd1fd348dde6,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,09_0194,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/09_0194.webp,single_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,22,0,1
day3/members/klaus/19_0704.webp,19_0704.webp,webp,116452,a174f6c87086b4f484b03f1cdb325d62312b3b38c9249d90f6ef578ea43d2b0b,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,19_0704,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/19_0704.webp,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,10,0,1
day3/members/luca/13_0698.webp,13_0698.webp,webp,282140,f53b06fccb053d5dc94dbe2c295472f213cbaf33352e3ff25fe40dacfe5930d1,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,13_0698,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/luca/13_0698.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day3/members/onanong/12_0488.webp,12_0488.webp,webp,679392,e73f8f48bdfab49c88492b566f994fa88e7aa4f2a2a01b6ee323ac8a36766666,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,12_0488,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/onanong/12_0488.webp,single_face|very_small_or_distant|profile_or_occluded|outdoor_or_vehicle|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,no,yes,no,no,no,medium,not_assessed_in_face_review,yes,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,2,0,1
day3/members/onanong/16_0319.webp,16_0319.webp,webp,426230,a68f82016cda201e0ed75c32c40ce239f11b68ea2ea89ba87afff22089a27913,3840,2160,onanong,egocentric,onanong,day3,ok,valid,day3,16_0319,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/onanong/16_0319.webp,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,10,0,1
day3/members/stevan/11_0119.webp,11_0119.webp,webp,181144,18a845ecd756a881407d1a5b6da6f7bdcb31aa033c6bdee8688b59d8f94071f5,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,11_0119,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/11_0119.webp,single_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,no,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,5,0,1
day3/members/tien/11_0464.webp,11_0464.webp,webp,348926,ebd9d9c77b2210a454bd490e255b6d6215878587cbf8885b3d0a6e47e8573e23,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,11_0464,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/11_0464.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day3/members/tien/11_0505.webp,11_0505.webp,webp,407132,a58d69bf20187551fa068eb6127c899d8582d485d4a817ab8ff84d061b2285bb,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,11_0505,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/11_0505.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,5,0,1
day3/members/tien/11_0628.webp,11_0628.webp,webp,344856,aa209453c1df101059e733250bb9f3668bd1706c6dc3b14630a9cc25c06eede3,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,11_0628,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/tien/11_0628.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day3/members/werner/08_0498.webp,08_0498.webp,webp,226664,d61c1503a8cf46fdcc85e2a9bc4bed26d1f33615d683afbe4270803c5e53cae2,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,08_0498,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/08_0498.webp,single_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,6,0,1
day3/members/werner/16_0328.webp,16_0328.webp,webp,209108,2adfe426d93e5c6c47f2a2ab85f48e84336dc210341364138e6d8fd3b354556a,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,16_0328,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/16_0328.webp,single_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,14,0,1
day3/members/werner/17_0005.webp,17_0005.webp,webp,148872,0b756d15a052a9b1b5ff7530a55908ce57a2d60be9ee34cc653b4e458277a994,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,17_0005,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/17_0005.webp,single_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day3/members/werner/17_0301.webp,17_0301.webp,webp,240278,9ea6e2a73e7484651bd0d5ec6cb06de6e361a9f89a24038c394a07d1a0f1e830,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,17_0301,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/werner/17_0301.webp,single_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,8,0,1
day4/members/allie/08_0040.webp,08_0040.webp,webp,113664,b2ac06947cff3063a7cba5f6cbe3b967317dd5c9113ccd42f8de3ee129ce8e77,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,08_0040,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/08_0040.webp,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,1,0,1
day4/members/allie/09_0293.webp,09_0293.webp,webp,247296,32f49bd31003d723f4523e44ac9b95ae216e3c8a203207e5061b83230e62f6b0,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,09_0293,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/09_0293.webp,single_face|large|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day4/members/allie/09_0480.webp,09_0480.webp,webp,210740,cd5bbc38a14ed81efc5c94a0bb183f2e7f440e9658e2b1fe25d9e7e8a25bac1d,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,09_0480,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/09_0480.webp,single_face|very_small_or_distant|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,no,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,14,0,1
day4/members/allie/18_0334.webp,18_0334.webp,webp,124464,e39a1dc1b6841d10c0e472d5faa5a9d8ebfcb156fddb7849e3b15e111f77a2cc,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,18_0334,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/allie/18_0334.webp,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,3,0,1
day4/members/bjorn/08_0670.webp,08_0670.webp,webp,202016,627f8a31d92408360ca38e247bd67d81fd9fa50c3ee689861a5525641a4c8da0,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,08_0670,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/bjorn/08_0670.webp,single_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,13,0,1
